country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name
Brazil,BRA,2/1/2021,2124307,2107624,0,50248,203386,1,0,0,957,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,BRA,2/2/2021,2292551,2292551,0,168244,206238,1,1,0,970,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,BRA,2/3/2021,2521704,2521704,0,229153,198831,1,1,0,935,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,BRA,2/4/2021,3073057,3073057,0,551353,231737,1,1,0,1090,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,BRA,2/5/2021,3074906,3074906,0,1849,200982,1,1,0,946,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,BRA,2/6/2021,3401383,3399421,1962,326477,199739,1,1,0,940,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Brazil,BRA,2/7/2021,3553681,3534004,19677,152298,211375,1,1,0,994,"Oxford/AstraZeneca, Sinovac",Regional governments via Coronavirus Brasil
Bulgaria,BGR,12/29/2020,1719,1719,0,0,0,0,0,0,0,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,12/30/2020,4608,4608,0,2889,2889,0,0,0,416,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,12/31/2020,0,0,0,0,1477,0,0,0,213,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,1/1/2021,4739,4739,0,0,1007,0,0,0,145,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,1/2/2021,0,0,0,0,799,0,0,0,115,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,1/3/2021,0,0,0,0,675,0,0,0,97,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,1/4/2021,0,0,0,0,592,0,0,0,85,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,1/5/2021,5448,5448,0,0,533,0,0,0,77,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,1/6/2021,7913,7913,0,2465,472,0,0,0,68,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,1/7/2021,11117,11117,0,3204,920,0,0,0,132,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,1/8/2021,13355,13355,0,2238,1231,0,0,0,177,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,1/9/2021,13473,13473,0,118,1222,0,0,0,176,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,1/10/2021,0,0,0,0,1246,0,0,0,179,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,1/11/2021,14161,14161,0,0,1270,0,0,0,183,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,1/12/2021,15780,15780,0,1619,1476,0,0,0,212,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,1/13/2021,17038,17038,0,1258,1304,0,0,0,188,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,1/14/2021,17686,17686,0,648,938,0,0,0,135,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,1/15/2021,18126,18126,0,440,682,0,0,0,98,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,1/16/2021,18332,18332,0,206,694,0,0,0,100,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,1/17/2021,18453,18453,0,121,662,0,0,0,95,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,1/18/2021,19638,18524,1114,1185,782,0,0,0,113,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,1/19/2021,22226,19058,3168,2588,921,0,0,0,133,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,1/20/2021,24127,19834,4293,1901,1013,0,0,0,146,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,1/21/2021,25251,20719,4532,1124,1081,0,0,0,156,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,1/22/2021,26101,21496,4605,850,1139,0,0,0,164,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,1/23/2021,26119,21509,4610,18,1112,0,0,0,160,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,1/24/2021,26143,21533,4610,24,1099,0,0,0,158,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,1/25/2021,26798,22129,4669,655,1023,0,0,0,147,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,1/26/2021,29122,23667,5455,2324,985,0,0,0,142,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,1/27/2021,32917,25245,7672,3795,1256,0,0,0,181,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,1/28/2021,37636,26753,10883,4719,1769,0,0,0,255,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,1/29/2021,40805,27856,12949,3169,2101,0,0,0,302,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,1/30/2021,41020,27957,13063,215,2129,0,0,0,306,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,1/31/2021,41125,28041,13084,105,2140,0,0,0,308,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,2/1/2021,42634,28978,13656,1509,2262,0,0,0,326,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,2/2/2021,45917,30817,15100,3283,2399,0,0,0,345,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,2/3/2021,50124,33691,16433,4207,2458,0,0,0,354,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,2/4/2021,54025,36929,17096,3901,2341,0,0,0,337,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,2/5/2021,56860,39468,17392,2835,2294,0,0,0,330,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,2/6/2021,57016,39624,17392,156,2285,0,0,0,329,"Moderna, Pfizer/BioNTech",Ministry of Health
Bulgaria,BGR,2/7/2021,57038,39646,17392,22,2273,0,0,0,327,"Moderna, Pfizer/BioNTech",Ministry of Health
Canada,CAN,12/19/2020,8734,8734,0,0,0,0,0,0,0,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,12/20/2020,0,0,0,0,3571,0,0,0,95,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,12/21/2020,0,0,0,0,3571,0,0,0,95,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,12/22/2020,0,0,0,0,3571,0,0,0,95,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,12/23/2020,0,0,0,0,3571,0,0,0,95,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,12/24/2020,0,0,0,0,3571,0,0,0,95,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,12/25/2020,0,0,0,0,3571,0,0,0,95,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,12/26/2020,33734,33734,0,0,3571,0,0,0,95,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,12/27/2020,0,0,0,0,3955,0,0,0,105,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,12/28/2020,0,0,0,0,4338,0,0,0,115,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,12/29/2020,0,0,0,0,4722,0,0,0,125,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,12/30/2020,0,0,0,0,5105,0,0,0,135,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,12/31/2020,0,0,0,0,5488,0,0,0,145,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,1/1/2021,0,0,0,0,5872,0,0,0,156,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,1/2/2021,77521,77521,0,0,6255,0,0,0,166,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,1/3/2021,0,0,0,0,8070,0,0,0,214,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,1/4/2021,0,0,0,0,9884,0,0,0,262,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,1/5/2021,0,0,0,0,11698,0,0,0,310,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,1/6/2021,0,0,0,0,13513,0,0,0,358,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,1/7/2021,0,0,0,0,15327,0,0,0,406,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,1/8/2021,0,0,0,0,17141,0,0,0,454,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,1/9/2021,0,213147,3613,0,18956,0,0,0,502,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,1/10/2021,0,0,0,0,18956,0,0,0,502,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,1/11/2021,0,0,0,0,18956,0,0,0,502,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,1/12/2021,267078,0,0,0,18956,0,0,0,502,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,1/13/2021,288488,0,0,21410,19306,0,0,0,512,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,1/14/2021,310788,0,0,22300,19784,0,0,0,524,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,1/15/2021,342227,0,0,31439,21567,0,0,0,571,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,1/16/2021,0,564874,26768,0,22699,0,1,0,601,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,1/17/2021,0,0,0,0,23831,0,0,0,631,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,1/18/2021,422864,0,0,0,24963,1,0,0,661,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,1/19/2021,459780,0,0,36916,27529,1,0,0,729,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,1/20/2021,485739,0,0,25959,28179,1,0,0,747,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,1/21/2021,706464,0,0,220725,56525,1,0,0,1498,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,1/22/2021,752377,0,0,45913,58593,1,0,0,1552,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,1/23/2021,0,781559,59217,0,57133,0,2,0,1514,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,1/24/2021,0,0,0,0,55673,0,0,0,1475,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,1/25/2021,802354,0,0,0,54213,2,0,0,1436,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,1/26/2021,827042,0,0,24688,52466,2,0,0,1390,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,1/27/2021,890536,0,0,63494,57828,2,0,0,1532,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,1/28/2021,910676,0,0,20140,29173,2,0,0,773,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,1/29/2021,937338,0,0,26662,26423,2,0,0,700,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,1/30/2021,0,871905,113446,0,25822,0,2,0,684,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,1/31/2021,0,0,0,0,25221,0,0,0,668,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,2/1/2021,974690,0,0,0,24619,2,0,0,652,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,2/2/2021,985975,0,0,11285,22705,2,0,0,602,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,2/3/2021,999253,0,0,13278,15531,2,0,0,412,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,2/4/2021,1015083,0,0,15830,14915,2,0,0,395,"Moderna, Pfizer/BioNTech",Government of Canada
Canada,CAN,2/5/2021,1042171,0,0,27088,14976,2,0,0,397,"Moderna, Pfizer/BioNTech",Government of Canada
Cayman Islands,CYM,12/26/2020,0,0,0,0,0,0,0,0,0,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,12/27/2020,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,12/28/2020,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,12/29/2020,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,12/30/2020,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,12/31/2020,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,1/1/2021,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,1/2/2021,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,1/3/2021,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,1/4/2021,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,1/5/2021,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,1/6/2021,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,1/7/2021,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,1/8/2021,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,1/9/2021,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,1/10/2021,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,1/11/2021,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,1/12/2021,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,1/13/2021,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,1/14/2021,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,1/15/2021,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,1/16/2021,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,1/17/2021,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,1/18/2021,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,1/19/2021,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,1/20/2021,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,1/21/2021,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,1/22/2021,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,1/23/2021,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,1/24/2021,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,1/25/2021,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,1/26/2021,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,1/27/2021,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,1/28/2021,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,1/29/2021,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,1/30/2021,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,1/31/2021,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,2/1/2021,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,2/2/2021,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,2/3/2021,0,0,0,0,275,0,0,0,4184,Pfizer/BioNTech,Cayman Islands Government
Cayman Islands,CYM,2/4/2021,11008,7811,3197,0,275,16,11,4,4184,Pfizer/BioNTech,Cayman Islands Government
Chile,CHL,12/24/2020,420,420,0,0,0,0,0,0,0,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,12/25/2020,5191,5191,0,4771,4771,0,0,0,250,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,12/26/2020,8335,8335,0,3144,3958,0,0,0,207,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,12/27/2020,8646,8646,0,311,2742,0,0,0,143,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,12/28/2020,0,0,0,0,2069,0,0,0,108,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,12/29/2020,0,0,0,0,1665,0,0,0,87,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,12/30/2020,0,0,0,0,1396,0,0,0,73,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,12/31/2020,0,0,0,0,1204,0,0,0,63,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,1/1/2021,0,0,0,0,530,0,0,0,28,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,1/2/2021,0,0,0,0,88,0,0,0,5,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,1/3/2021,0,0,0,0,51,0,0,0,3,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,1/4/2021,9051,9051,0,0,51,0,0,0,3,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,1/5/2021,10494,10494,0,1443,250,0,0,0,13,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,1/6/2021,10699,10699,0,205,272,0,0,0,14,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,1/7/2021,0,0,0,0,344,0,0,0,18,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,1/8/2021,0,0,0,0,417,0,0,0,22,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,1/9/2021,0,0,0,0,489,0,0,0,26,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,1/10/2021,0,0,0,0,562,0,0,0,29,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,1/11/2021,0,0,0,0,635,0,0,0,33,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,1/12/2021,0,0,0,0,508,0,0,0,27,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,1/13/2021,14612,11743,2869,0,559,0,0,0,29,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,1/14/2021,18526,12787,5739,3914,1038,0,0,0,54,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,1/15/2021,21876,13755,8121,3350,1437,0,0,0,75,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,1/16/2021,21937,13766,8171,61,1366,0,0,0,71,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,1/17/2021,21972,13781,8191,35,1291,0,0,0,68,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,1/18/2021,32385,24025,8360,10413,2699,0,0,0,141,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,1/19/2021,50924,42564,8360,18539,5267,0,0,0,276,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,1/20/2021,54036,45676,8360,3112,5632,0,0,0,295,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,1/21/2021,62822,54458,8364,8786,6328,0,0,0,331,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,1/22/2021,63047,54683,8364,225,5882,0,0,0,308,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,1/23/2021,63939,55575,8364,892,6000,0,0,0,314,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,1/24/2021,0,0,0,0,6020,0,0,0,315,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,1/25/2021,64286,55798,8488,0,4557,0,0,0,238,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,1/26/2021,66569,56551,10018,2283,2235,0,0,0,117,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,1/27/2021,67096,56764,10332,527,1866,0,0,0,98,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,1/28/2021,67111,56764,10347,15,613,0,0,0,32,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,1/29/2021,67115,56768,10347,4,581,0,0,0,30,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,1/30/2021,67123,56771,10352,8,455,0,0,0,24,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,1/31/2021,0,0,0,0,919,0,0,0,48,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,2/1/2021,0,0,0,0,1384,0,0,0,72,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,2/2/2021,77399,67002,10397,0,1547,0,0,0,81,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,2/3/2021,138684,128287,10397,61285,10227,0,0,0,535,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,2/4/2021,291937,281301,10636,153253,32118,1,1,0,1680,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,2/5/2021,569886,556754,13132,277949,71824,2,2,0,3757,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,2/6/2021,605644,592475,13169,35758,76932,3,3,0,4024,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
Chile,CHL,2/7/2021,616757,603588,13169,11113,78030,3,3,0,4082,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information
China,CHN,12/15/2020,1500000,1500000,0,0,0,0,0,0,0,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
China,CHN,12/16/2020,0,0,0,0,187500,0,0,0,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
China,CHN,12/17/2020,0,0,0,0,187500,0,0,0,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
China,CHN,12/18/2020,0,0,0,0,187500,0,0,0,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
China,CHN,12/19/2020,0,0,0,0,187500,0,0,0,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
China,CHN,12/20/2020,0,0,0,0,187500,0,0,0,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
China,CHN,12/21/2020,0,0,0,0,187500,0,0,0,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
China,CHN,12/22/2020,0,0,0,0,187500,0,0,0,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
China,CHN,12/23/2020,0,0,0,0,187500,0,0,0,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
China,CHN,12/24/2020,0,0,0,0,187500,0,0,0,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
China,CHN,12/25/2020,0,0,0,0,187500,0,0,0,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
China,CHN,12/26/2020,0,0,0,0,187500,0,0,0,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
China,CHN,12/27/2020,0,0,0,0,187500,0,0,0,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
China,CHN,12/28/2020,0,0,0,0,187500,0,0,0,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
China,CHN,12/29/2020,0,0,0,0,187500,0,0,0,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
China,CHN,12/30/2020,0,0,0,0,187500,0,0,0,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
China,CHN,12/31/2020,4500000,4500000,0,0,187500,0,0,0,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
China,CHN,1/1/2021,0,0,0,0,232143,0,0,0,161,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
China,CHN,1/2/2021,0,0,0,0,276786,0,0,0,192,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
China,CHN,1/3/2021,0,0,0,0,321429,0,0,0,223,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
China,CHN,1/4/2021,0,0,0,0,366071,0,0,0,254,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
China,CHN,1/5/2021,0,0,0,0,410714,0,0,0,285,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
China,CHN,1/6/2021,0,0,0,0,455357,0,0,0,316,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
China,CHN,1/7/2021,0,0,0,0,500000,0,0,0,347,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
China,CHN,1/8/2021,0,0,0,0,500000,0,0,0,347,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
China,CHN,1/9/2021,9000000,9000000,0,0,500000,0,0,0,347,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
China,CHN,1/10/2021,0,0,0,0,464286,0,0,0,323,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
China,CHN,1/11/2021,0,0,0,0,428571,0,0,0,298,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission
